#SAMPLE_ID	SAMPLE_TYPE	1	2	4	8	16	32	64	128	256	512	1024	2048	4096	8192	16384	32768	65536
A4-i128	paired	1534724	2640533	1699980	169269	1329	353	517	347	264	0	0	0	0	0	0	0	0
A4-i102	paired	2403963	1415300	142283	878	97	178	164	159	0	0	0	0	0	0	0	0	0
A4-i118	paired	1122639	529834	713455	1774948	1713035	318775	32441	42092	65257	97109	139937	103195	71732	23712	70787	33651	233421
A4-i101	paired	2055666	2617627	932942	40712	332	153	546	128	348	0	0	0	0	0	0	0	0
A5-S10	paired	909170	202493	23025	35451	80037	452811	389513	1774426	875170	3050	1435	2223	0	0	0	0	0
A5-S12	paired	368134	407739	913674	3070477	3636650	178107	2396	284	275	720	0	0	0	0	0	0	0
A5-S11	paired	337759	482666	1320322	2544725	610719	5975	653	668	386	707	0	0	0	11635	0	0	0
A5-S14	paired	415150	236211	446404	1216021	2685181	994315	9539	956	1794	1289	3065	2056	0	0	0	0	0
A5-S13	paired	351068	495123	1385227	3298835	2492229	112343	2253	1651	1409	3168	1028	16903	4432	0	16608	0	0
A5-S16	paired	763877	580571	1430494	3353097	2990332	355548	1683	276	522	0	1204	0	0	0	24924	0	0
A5-S15	paired	427532	107927	95906	203992	498388	1340594	3694551	1216632	5355	993	0	0	0	0	0	0	0
A5-S1	paired	1998029	3619904	2355197	234096	2709	1090	983	1214	489	956	1546	3407	5809	19222	0	0	0
A5-S2	paired	1442261	2746755	1594305	115020	726	600	1062	439	811	0	1518	0	0	0	27244	0	0
A5-S3	paired	485654	205005	359702	980659	2317224	445890	2732	578	839	2000	1251	2151	5417	0	0	0	0
A5-S4	paired	1172188	2648093	3038465	692583	12619	1147	768	591	258	828	1344	0	0	11745	0	0	0
A5-S5	paired	1105540	2847038	3115088	580013	7812	1001	775	844	367	0	0	0	0	0	0	0	0
A5-S6	paired	2434439	2411195	523612	8592	464	796	538	311	274	1320	0	2132	10375	0	21374	0	0
A5-S7	paired	955865	2040907	1895645	289124	2677	614	89	141	0	0	0	0	0	0	0	0	0
A5-S8	paired	1303275	2789019	2348735	317113	3432	1688	1391	2275	2624	3418	1206	2350	7211	0	0	0	0
A5-S9	paired	532104	99193	17597	24322	60833	110527	253423	259629	25522	4549	15077	31333	18554	0	0	0	0
A5-S19	paired	1013801	1534333	734980	46165	4787	4274	3320	2156	1514	2913	3362	3947	0	0	0	0	0
A5-S18	paired	1272607	3043022	2881701	438581	5149	1528	717	427	431	0	1605	0	5821	0	0	0	0
A5-S17	paired	2759700	3541696	1152013	36374	377	408	90	281	0	0	0	0	0	0	0	0	0
A5-S24	paired	490077	1263412	3385210	2598098	240138	7552	5065	2884	2926	3359	1067	5182	0	0	0	0	0
A5-S22	paired	78068	41891	66519	144958	312921	397580	91650	31283	26475	18578	24342	27889	4632	0	21573	0	0
A5-S23	paired	1096717	1263804	345973	10762	1843	2009	1145	968	465	1533	1120	0	0	0	0	0	0
A5-S20	paired	162518	166028	466045	994541	1201685	261873	25304	12176	15081	14726	26847	12207	10801	8627	31162	0	0
A5-S21	paired	1009314	1128287	325116	14549	5094	2932	2378	2252	1555	1418	5510	0	0	0	0	0	0
A6-I214ob	paired	325483	483209	1179912	2859813	1887718	58759	935	653	665	563	0	0	0	0	0	0	0
A6-I201ob	paired	683953	1240475	3402686	4495143	677691	5693	554	191	0	566	0	0	0	0	0	0	0
A6-I211ob	paired	556884	1002675	2610157	4405679	1269538	20898	64	0	0	800	0	0	0	0	0	0	0
A6-I208ob	paired	2523487	2517351	562388	9222	377	343	169	157	0	0	0	0	0	0	0	0	0
A6-I204ob	paired	2345862	3968300	2187006	153559	595	212	191	186	260	0	0	0	0	0	0	0	0
A6-I207ob	paired	1608125	3315041	2541772	287826	2645	899	1059	645	750	964	0	0	0	0	0	0	0
A6-I200ob	paired	1604739	5778373	16964083	18514847	4368060	66219	2126	1384	922	754	1404	0	0	0	0	0	0
A6-I205ob	paired	186817	204711	490482	1232806	2934478	444968	1715	0	288	0	0	0	0	0	0	0	0
A6-I215ob	paired	2626855	4736322	2864510	245658	1352	234	378	710	0	0	0	0	0	0	0	0	0
A6-I206ob	paired	247943	174218	357074	854553	2433549	4322085	265802	324	0	0	0	0	0	0	0	0	0
A6-I202ob	paired	1270739	4156219	14354909	17943335	5281658	134096	1446	1257	563	1298	1041	0	0	0	0	0	0
A6-I150	paired	1370733	3164205	4047661	1035339	19935	677	656	759	273	731	0	0	0	0	0	0	0
A6-I210ob	paired	944275	2219416	3997113	1858826	84773	841	813	600	0	0	1179	0	0	0	0	0	0
A6-I160	paired	364142	740995	2586585	2562821	273453	12873	6328	6408	2983	5986	2904	2416	4500	0	0	0	0
A7-I215ob	paired	37254	58877	293020	794744	150101	473	0	0	0	0	0	0	0	0	0	0	0
A7-I207ob	paired	46230	69742	160904	501698	395233	4932	0	0	322	0	0	0	0	0	0	0	0
A7-I214ob	paired	46844	29451	60130	209531	962663	628991	2772	0	0	0	0	0	0	0	0	0	0
A7-i168	paired	923678	1167354	311330	12647	5181	193	0	133	0	0	0	0	0	0	0	0	0
A7-i169	paired	107202	54926	48708	88488	280022	837095	2615249	3783765	24758	0	0	0	0	0	0	0	0
A7-I205ob	paired	81649	167011	668806	1014200	94497	206	149	0	0	0	0	0	0	0	0	0	0
A7-i175	paired	65514	44307	35073	33013	55986	75733	152193	357203	1079005	3928875	1312733	0	0	0	0	0	0
A7-i174	paired	105580	51889	44439	89201	267268	748878	2729698	3693184	12817	588	0	0	0	0	0	0	0
