#SAMPLE_ID	SAMPLE_TYPE	1	2	4	8	16	32	64	128	256	512	1024	2048	4096	8192	16384	32768	65536
A5-S10	paired	295592	19500	1603	481	368	657	240	200	13	1	0	0	0	0	0	0	0
A5-S12	paired	325775	139548	124621	144979	38157	50	0	0	1	0	0	0	0	0	0	0	0
A5-S11	paired	289606	152122	148259	70776	1330	1	0	0	0	0	0	0	0	0	0	0	0
A5-S14	paired	297513	70110	48487	48483	27485	1082	1	3	3	0	0	0	0	0	0	0	0
A5-S13	paired	320419	175972	194349	157956	22348	54	3	5	3	0	0	3	0	0	0	0	0
A5-S16	paired	690472	209692	200025	160067	26688	153	1	0	0	0	0	0	0	0	0	0	0
A5-S15	paired	196468	24403	6307	4785	4707	4513	2776	115	0	0	0	0	0	0	0	0	0
A5-S1	paired	1960428	1308334	195775	1073	21	5	3	1	0	0	0	0	0	0	0	0	0
A5-S2	paired	1383951	890943	98040	272	7	5	3	0	0	0	0	0	0	0	0	0	0
A5-S3	paired	314935	51133	31055	29834	16182	201	1	0	0	1	0	0	0	0	0	0	0
A5-S4	paired	1143548	972752	313669	6497	26	6	0	0	0	0	0	0	0	0	0	0	0
A5-S5	paired	1081177	1052976	336103	6027	13	6	3	0	0	0	0	0	0	0	0	0	0
A5-S6	paired	2237141	610822	13010	24	4	8	0	1	0	0	0	0	0	0	0	0	0
A5-S7	paired	900930	660970	135908	1252	7	0	0	0	0	0	0	0	0	0	0	0	0
A5-S8	paired	1263920	979514	198639	1674	16	6	3	3	4	1	0	0	0	0	0	0	0
A5-S9	paired	91982	9302	1948	1121	1084	843	606	273	24	2	4	4	0	0	0	0	0
A5-S19	paired	871546	383529	30236	556	146	62	18	2	1	0	0	0	0	0	0	0	0
A5-S18	paired	1244788	1108882	279577	3339	9	4	0	0	0	0	0	0	0	0	0	0	0
A5-S17	paired	2667517	1132514	57693	52	3	0	0	0	0	0	0	0	0	0	0	0	0
A5-S24	paired	468857	466619	467863	84208	782	107	25	3	2	1	0	0	0	0	0	0	0
A5-S22	paired	35584	14527	10674	10664	9614	4019	435	83	42	11	5	1	0	0	0	0	0
A5-S23	paired	873989	244907	7803	208	45	26	5	0	0	0	0	0	0	0	0	0	0
A5-S20	paired	75485	46048	67153	85573	52666	3909	191	17	15	2	3	0	0	0	0	0	0
A5-S21	paired	775732	207187	7836	412	142	34	7	2	0	0	0	0	0	0	0	0	0
A6-I214ob	paired	290116	158972	148326	108967	11340	12	2	0	0	0	0	0	0	0	0	0	0
A6-I201ob	paired	666500	481113	514793	187243	1770	2	0	0	0	0	0	0	0	0	0	0	0
A6-I211ob	paired	537092	378927	388202	188915	5551	5	0	0	0	0	0	0	0	0	0	0	0
A6-I208ob	paired	2333889	656791	15465	16	2	1	0	0	0	0	0	0	0	0	0	0	0
A6-I204ob	paired	2307541	1429316	167135	436	7	0	0	0	0	0	0	0	0	0	0	0	0
A6-I207ob	paired	1573921	1196460	224432	1594	36	11	9	1	0	0	0	0	0	0	0	0	0
A6-I200ob	paired	1604307	2325892	3181701	1538218	85562	76	10	0	0	0	0	0	0	0	0	0	0
A6-I205ob	paired	153507	54835	49702	44418	24839	192	0	0	0	0	0	0	0	0	0	0	0
A6-I215ob	paired	2600008	1799052	274999	1176	13	1	1	1	0	0	0	0	0	0	0	0	0
A6-I206ob	paired	209743	49210	38613	36842	35547	13837	15	0	0	0	0	0	0	0	0	0	0
A6-I202ob	paired	1270069	1665927	2660599	1488236	107361	134	3	0	0	0	0	0	0	0	0	0	0
A6-I150	paired	1352218	1219560	499072	14764	27	4	2	0	0	0	0	0	0	0	0	0	0
A6-I210ob	paired	927502	848575	519779	37525	110	6	4	0	0	0	0	0	0	0	0	0	0
A6-I160	paired	339375	261321	333171	80204	1255	124	43	19	2	1	0	0	0	0	0	0	0
A7-I215ob	paired	23390	7942	12181	7526	72	0	0	0	0	0	0	0	0	0	0	0	0
A7-I207ob	paired	23812	8101	5878	4755	527	1	0	0	0	0	0	0	0	0	0	0	0
A7-I214ob	paired	29597	4642	2395	2957	3606	337	0	0	0	0	0	0	0	0	0	0	0
A7-i168	paired	708295	194362	4304	6	1	0	0	0	0	0	0	0	0	0	0	0	0
A7-i169	paired	81076	15193	3455	2039	2468	2813	2653	838	0	0	0	0	0	0	0	0	0
A7-I205ob	paired	56337	33507	41216	12184	34	0	0	0	0	0	0	0	0	0	0	0	0
A7-i175	paired	44098	13779	3675	773	281	144	70	70	75	45	3	0	0	0	0	0	0
A7-i174	paired	81498	15433	3246	2032	2349	2543	2651	796	0	0	0	0	0	0	0	0	0
A7-I211ob	paired	292042	268698	152414	7764	0	1	0	0	0	0	0	0	0	0	0	0	0
A7-i176	paired	72917	51524	30874	4472	11	0	0	0	0	0	0	0	0	0	0	0	0
A7-I206ob	paired	21566	3526	2911	4274	1113	0	0	0	0	0	0	0	0	0	0	0	0
A7-i171	paired	52872	8557	1842	1232	1625	4108	887	111	0	0	0	0	0	0	0	0	0
A7-i170	paired	12775	5356	2034	752	162	58	15	11	4	1	3	2	0	0	0	0	0
A7-i200	paired	7798	3025	1126	547	150	31	11	7	2	2	2	1	0	0	0	0	0
A7-I210ob	paired	42663	10201	5296	5987	4782	1705	0	0	0	0	0	0	0	0	0	0	0
A7-I204ob	paired	84673	58502	63616	12260	18	0	0	0	0	0	0	0	0	0	0	0	0
A7-I201ob	paired	73038	20301	14027	16459	15744	1212	0	0	0	0	0	0	0	0	0	0	0
A7-I202ob	paired	59984	11534	5437	5045	5212	4331	104	0	0	0	0	0	0	0	0	0	0
A7-i178	paired	44327	29285	29273	6285	11	0	0	0	0	0	0	0	0	0	0	0	0
A7-i179	paired	53605	9345	3409	3673	4300	3710	673	1	0	0	0	0	0	0	0	0	0
A7-i188	paired	37334	10105	3647	849	305	143	145	120	69	29	0	0	0	0	0	0	0
A7-i157	paired	683016	235697	7528	14	1	2	1	0	0	0	0	0	0	0	0	0	0
A7-I208ob	paired	16590	2342	841	684	883	324	0	0	0	0	0	0	0	0	0	0	0
A7-i186	paired	36940	8799	1762	374	226	128	127	121	112	0	0	0	0	0	0	0	0
A7-i185	paired	80092	17457	12466	16297	15618	5429	8	1	0	0	0	0	0	0	0	0	0
A7-i184	paired	73140	15928	3157	1279	978	980	1146	876	129	0	0	0	0	0	0	0	0
A7-i183	paired	47626	14724	15995	12390	4567	512	0	0	0	0	0	0	0	0	0	0	0
A7-I212ob	paired	102542	33683	22127	25606	32528	4070	2	0	0	0	0	0	0	0	0	0	0
A7-i182	paired	54249	15010	3515	941	441	317	290	257	180	0	0	0	0	0	0	0	0
A7-i180	paired	113915	35076	30642	31588	25868	7839	7	0	0	0	0	0	0	0	0	0	0
A7-I213ob	paired	178120	115891	147879	111492	3738	0	1	0	0	0	0	0	0	0	0	0	0
